"vintage_sheet","vintage_date","date","forecast_horizon","food_at","services","core_gds","food_at_qoq_fc","services_qoq_fc","core_gds_qoq_fc","food_at_yoy","services_yoy","core_gds_yoy","energy_yoy","MPR_cpi","c_f","c_s","c_e","c_cg","encont_f","cpi_bottom_up","cpi_resid","c_cg_r"
"F25",2025 Q1,2028 Q1,12,155.836827984924,157.474743161961,123.075560658228,0.355231499446871,0.802400072933424,-0.0313678057780955,2.37317017708758,3.42117907766628,-0.113817907329405,-4.96380488220103,1.94003997344883,0.347437493111357,1.77262646328428,-0.289611210330066,-0.0315412108912643,-0.02261020521,2.06591254029437,-0.125872566845545,-0.15741377773681
"M25",2025 Q2,2025 Q2,0,143.58853329331,141.863433988488,122.809824274552,0.526019292753424,1.06811191623793,0.321997550088071,3.8670077876497,4.36265115023842,1.49850524386883,-0.859145024344254,3.32156907399943,0.584492813292349,2.18497013389012,-0.052968610442389,0.429116906701583,-0.08565705,3.11292280388405,0.208646270115381,0.637763176816964
"M25",2025 Q2,2025 Q3,1,144.75201654376,143.272837655978,123.150690492748,0.810289807803189,0.99349326874782,0.277556148467812,4.01899520308158,4.30073266364603,1.54621499974574,2.54180408147091,3.45298482638752,0.607465498352496,2.15395916389023,0.156709084493702,0.44277922983669,0.03538572,3.23958961207941,0.213395214308104,0.656174444144794
"M25",2025 Q2,2025 Q4,2,145.752514782831,144.651366211205,123.341913031457,0.691180864322652,0.962170204611279,0.155275246889644,3.56397500072578,4.17599065095748,1.13438471920313,1.89518306015701,3.24671901375044,0.538689831794701,2.09148394806855,0.116843152652942,0.324846151660582,-0.19764823,2.75737170152383,0.489347312226609,0.81419346388719
"M25",2025 Q2,2026 Q1,3,146.680019568075,146.057419363855,123.418446967682,0.636355939810047,0.972028947584841,0.0620502263537092,2.65480813397492,3.97594443149263,0.815837723480861,1.25621259115762,2.63522318822371,0.388669928379032,2.06006881131146,0.0732932211460551,0.226084895541834,-0.33692307,2.33790056523232,0.297322622991389,0.523407518533224
"M25",2025 Q2,2026 Q2,4,147.769282437583,147.614773407384,123.428550737714,0.742611619984744,1.06626150887225,0.008186596315518,2.8700353254739,3.97411356291313,0.50254373656724,7.80967285182115,2.33203546561551,0.421237667751597,2.06004773562116,0.455701439609331,0.138959172668186,-0.23998766,2.38025691604095,-0.0482214504254355,0.0907377222427508
"M25",2025 Q2,2026 Q3,5,149.256538191737,149.23678246082,123.395590308513,1.00647152751929,1.09881214189843,-0.0267040559127326,3.06445107192745,4.07834205639395,0.198664441836627,10.0387629229179,2.34014693072737,0.449772241832757,2.11407630540994,0.585770851438893,0.0549330226753526,0.0134035,2.63218506991805,-0.292038139190677,-0.237105116515324
"M25",2025 Q2,2026 Q4,6,150.770268670665,150.818278543772,123.337108598346,1.01418034832348,1.05972271505311,-0.0473936791585065,3.38471996130991,4.17491824089966,-0.00389529120035093,7.2858092166264,2.11224349055312,0.496778394969421,2.16413817381314,0.425133525018446,-0.00107709320227495,0.07314579,2.73298526558028,-0.620741775027161,-0.621818868229436
"M25",2025 Q2,2027 Q1,7,152.075796531496,152.323604470111,123.276486505185,0.86590537533817,0.998105760703164,-0.0491515439681793,3.61255813377479,4.2007406856893,-0.11508990166007,5.87843874109817,1.99783455201503,0.528886699249734,2.17654321384639,0.342975156973876,-0.0318937058753786,0.07268362,2.74621982722074,-0.748385275205712,-0.780278981081091
"M25",2025 Q2,2027 Q2,8,153.586390213841,153.754228609381,123.218902251498,0.993316304630685,0.939200555453864,-0.0467114656812738,3.86110564465945,4.0749411465316,-0.169998541777083,-1.54374290160044,1.85081980519195,0.566697950461747,2.11231338732769,-0.0900787876769973,-0.0470065687844481,-0.03310585,2.59889891900498,-0.748079113813035,-0.795085682597482
"M25",2025 Q2,2027 Q3,9,154.516991899347,155.103237448434,123.167318661147,0.60591415958823,0.877379992247176,-0.0418633743749111,3.46375119284739,3.85567546375256,-0.185163059228266,-4.19235655515831,1.84771358051083,0.508377879950284,1.99865338084884,-0.244627778114387,-0.0511997337681026,-0.01991826,2.43591326703102,-0.588199686520186,-0.639399420288288
"M25",2025 Q2,2027 Q4,10,155.117736604205,156.396043540927,123.128271182807,0.388788765218414,0.833513286866734,-0.0317027915882743,2.84271407914254,3.63158720074166,-0.169465963701576,-3.96754661922989,1.84225952193406,0.417227703838422,1.88249350985197,-0.231509916024021,-0.0468593047686647,-0.0355118,2.21735010892173,-0.375090586987664,-0.421949891756329
"M25",2025 Q2,2028 Q1,11,155.616430682741,157.65446771216,123.087339210928,0.321493911304628,0.804639390320402,-0.0332433579115345,2.30151438694728,3.4398490462296,-0.153551221143111,-4.96380488220103,1.89235746118452,0.336946923015026,1.78229999383989,-0.289611210330066,-0.0425521041664308,-0.02152725,2.05516756268849,-0.162810101503964,-0.205362205670395
"M25",2025 Q2,2028 Q2,12,155.948052781798,158.900134036962,123.047113693504,0.213102239655474,0.79012434146591,-0.0326804671231937,1.52597453966772,3.29205076137304,-0.139514650609751,-4.82345020827681,1.88872352393394,0.223968656564117,1.70648916020036,-0.28145266075814,-0.0385774192635433,-0.00798923,1.88389116750093,0.00483235643301438,-0.0337450628305289
"A25",2025 Q3,2025 Q3,0,146.125212445645,144.286544061924,123.164001552214,1.14662017759232,1.27540186269739,0.325769985374077,4.96317781106521,5.00577702635105,1.55702317311777,2.54180408147091,3.77019636467057,0.750177377693571,2.50707033930334,0.156709084493702,0.445874294030475,0.148527386804517,3.8516493978319,-0.081453033161329,0.364421260869146
"A25",2025 Q3,2025 Q4,1,147.325490336914,145.900208717553,123.373776804739,0.821403692888475,1.11837501280547,0.170321887793383,4.63740298261932,5.03563162674769,1.16021507760511,1.89518306015701,3.58259412963902,0.700936968458735,2.52202258003483,0.116843152652942,0.332243018332755,-0.0249332424672373,3.53026932435908,0.0523248052799321,0.384567823612687
"A25",2025 Q3,2026 Q1,2,148.592828081328,147.450516506875,123.539461818731,0.860229782039118,1.0625809263395,0.134295162458933,3.95044726008908,4.92522547922372,0.913842165881285,1.25621259115762,3.1153351479781,0.578354433224166,2.55192283827172,0.0732932211460551,0.25324388008621,-0.159678162320415,3.22384298926168,-0.108507841283574,0.144736038802635
"A25",2025 Q3,2026 Q2,3,149.724959091878,149.110288787756,123.61980988985,0.761901516491987,1.12564697649157,0.0650383852543886,3.57370943790887,4.55583847836332,0.694639820748133,7.80967285182115,2.9612117616816,0.524516550540379,2.36159450217837,0.455701439609331,0.192075968258779,0.00321873853296757,3.08140575951049,-0.120193997828888,0.0718819704298914
"A25",2025 Q3,2026 Q3,4,151.318534143068,150.79961310577,123.645653676023,1.06433493844704,1.13293611845839,0.0209058614440572,3.49232389315439,4.41506782712811,0.390302992649527,10.0387629229179,2.70728348204354,0.512571520889774,2.28862369831778,0.585770851438893,0.107923304982309,0.112882428086807,3.02200095227667,-0.314717470233131,-0.206794165250821
"A25",2025 Q3,2026 Q4,5,152.94123532012,152.426408266878,123.645648363838,1.07237436989556,1.07877939976301,-4.29629729674884e-06,3.74094057533894,4.37590247520836,0.220121691797548,7.2858092166264,2.46357945147038,0.549061215089013,2.26832168800534,0.425133525018446,0.0608662011936469,0.109908345539346,2.98815744982735,-0.524577998356971,-0.463711797163324
"A25",2025 Q3,2027 Q1,6,154.314531378211,153.96164934917,123.631749086443,0.897924000166513,1.00720150776289,-0.0112412184165608,3.77830632027605,4.32109030161563,0.0746747743495924,5.87843874109817,2.26359044946989,0.553152609449407,2.23890034546507,0.342975156973876,0.0206938684894407,0.0989632908215221,2.91171011422544,-0.648119664755552,-0.627425796266111
"A25",2025 Q3,2027 Q2,7,155.955887173232,155.42005842331,123.610429949557,1.06364305445655,0.94725477435764,-0.0172440631500613,4.07731878019497,4.14452803430336,-0.00758802022247096,-1.54374290160044,1.95260937532389,0.598431746956118,2.14838490574652,-0.0900787876769973,-0.0020981756125478,-0.0881960407411765,2.65652243634891,-0.703913061025023,-0.706011236637571
"A25",2025 Q3,2027 Q3,8,156.996429659156,156.796402934034,123.584804630472,0.667203082091898,0.885564273161993,-0.0207307094513179,3.68359514801098,3.89962772224912,-0.0492245552557335,-4.19235655515831,1.94486660902955,0.540644575109204,2.02143676364802,-0.244627778114387,-0.0136111605330513,-0.048797883014126,2.49967229521005,-0.554805686180499,-0.56841684671355
"A25",2025 Q3,2027 Q4,9,157.701179902277,158.106436909201,123.570509672528,0.448895713521442,0.835500018273551,-0.0115669219912186,3.0648211144471,3.65865467179081,-0.060787849969568,-3.96754661922989,1.94099315033878,0.449826553306404,1.89652438279032,-0.231509916024021,-0.0168085456556452,-0.0461793732884562,2.28336301715262,-0.342369866813842,-0.359178412469487
"A25",2025 Q3,2028 Q1,10,158.308033269229,159.377305865574,123.554460329046,0.384812191847497,0.803805955796404,-0.0129880046013066,2.55497816466317,3.45708427839124,-0.0625348477964138,-4.96380488220103,1.95582109797954,0.374054594590529,1.79123013983255,-0.289611210330066,-0.0173296528523523,-0.0364281645394408,2.11152691703128,-0.155705819051744,-0.173035471904096
"A25",2025 Q3,2028 Q2,11,158.715210068144,160.633205921523,123.529933734376,0.257205392870281,0.78800432039424,-0.0198508371158743,1.75382718483483,3.29920361067115,-0.0651421053421863,-4.82345020827681,1.95492633464056,0.257410794362675,1.71019695837133,-0.28145266075814,-0.0180125477755365,-0.0407748405216688,1.9088203644368,0.0461059702037621,0.0280934224282257
"A25",2025 Q3,2028 Q3,12,159.240947701349,161.882366547526,123.497843648008,0.331245904522751,0.777647821219108,-0.0259775791972502,1.4195385451762,3.1921771866414,-0.0703902007370694,-3.51855451420482,1.99554376163809,0.208346949860202,1.65471803483687,-0.205310822602914,-0.0194637070301282,-0.0264733013376352,1.81712797632931,0.17841578530878,0.158952078278652
"N25",2025 Q4,2025 Q4,0,147.43386948808,145.100454250635,123.440882173736,0.883477478910828,0.916698020911333,0.211531106835369,4.71094036315529,4.48597206768513,1.21459221300526,1.89518306015701,3.42288053520532,0.712052040574414,2.24673361490791,0.116843152652942,0.347814634270489,0.0703521991131047,3.37695248886592,0.0459280463394021,0.393742680609892
"N25",2025 Q4,2026 Q1,1,148.617932409739,146.472334230849,123.622112013864,0.803114593525823,0.945469114689993,0.146815088273199,3.96734054378411,4.25961823911969,0.980721654413852,1.25621259115762,3.06433298733602,0.580827648248562,2.20704962901345,0.0732932211460551,0.271777519489723,-0.062439376125196,2.99721542062654,0.0671175667094781,0.3388950861992
"N25",2025 Q4,2026 Q2,2,149.753057635684,148.024616201018,123.726160100356,0.763787523847184,1.05977827029248,0.0841662424273302,3.59247445057722,3.82507450557306,0.780632907325529,7.80967285182115,2.83196118790849,0.527270708338224,1.98279086620059,0.455701439609331,0.215854054217234,0.17834605911026,2.9042616878663,-0.0723004999578101,0.143553554259424
"N25",2025 Q4,2026 Q3,3,151.295641322485,149.648256163665,123.770167789016,1.03008493526265,1.09687159089921,0.0355686207546986,3.46520559243544,3.99865094476235,0.477708254210452,10.0387629229179,2.65232806361544,0.508591343486783,2.07276709482325,0.585770851438893,0.132091873704939,0.290973359104278,3.00442367111925,-0.352095607503807,-0.220003733798869
"N25",2025 Q4,2026 Q4,4,152.86974798323,151.231957145866,123.785498176958,1.04041771923263,1.0582822832692,0.0123861736766589,3.6206505651756,4.13885077083602,0.278785966072626,7.2858092166264,2.4697927576387,0.531406142036331,2.14544200198565,0.425133525018446,0.0770875535362874,0.194117648698011,2.94805334625628,-0.478260588617578,-0.40117303508129
"N25",2025 Q4,2027 Q1,5,154.208940332749,152.737076122518,123.785770616317,0.876034903691919,0.995238708178779,0.000220089883486057,3.69296375523573,4.18814206532838,0.132298635422501,5.87843874109817,2.15678677089661,0.540658264484358,2.1700154503632,0.342975156973876,0.0366625890283744,0.208417294591415,2.95575359846735,-0.798966827570738,-0.762304238542364
"N25",2025 Q4,2027 Q2,6,155.802612353453,154.173820995477,123.775601825797,1.03344982286015,0.940665429398996,-0.00821482991869548,3.96022455926976,4.0702088048687,0.0399526255607796,-1.54374290160044,1.92527666098927,0.581245722766127,2.10986029946985,-0.0900787876769973,0.0110473644180121,-0.03037203358211,2.67178135307188,-0.746504692082609,-0.735457327664597
"N25",2025 Q4,2027 Q3,7,156.806708872663,155.534143062286,123.758229793925,0.644467062549782,0.882330124547232,-0.0140351019231686,3.5778080978571,3.85776955843538,-0.00964575799526912,-4.19235655515831,1.94307780547174,0.525118114549775,1.99973888958965,-0.244627778114387,-0.00266716397648466,0.00603029517335,2.52822013533629,-0.58514232986455,-0.587809493841034
"N25",2025 Q4,2027 Q4,8,157.473937948131,156.83118260755,123.750719964896,0.425510541139893,0.833925927598285,-0.0060681451580517,2.96737327858505,3.63551586175932,-0.0280994939261703,-3.96754661922989,2.01256407263983,0.435524046733879,1.88452999650625,-0.231509916024021,-0.00776983602471563,0.0549533569773528,2.36723756419276,-0.354673491552931,-0.362443327577647
"N25",2025 Q4,2028 Q1,9,158.044819587007,158.09071910832,123.740763003309,0.362524520765046,0.803116114938707,-0.00804598275508037,2.45702228127973,3.44510533888327,-0.0363658900291775,-4.96380488220103,2.04475621074423,0.359713631229858,1.78502345357267,-0.289611210330066,-0.010077713020493,0.0608075307549922,2.19546690253703,-0.150710691792805,-0.160788404813297
"N25",2025 Q4,2028 Q2,10,158.421067692748,159.337289073177,123.72141693115,0.238064181239483,0.788515588952758,-0.0156343566093438,1.66665729988305,3.29425966694945,-0.0437863015770645,-4.82345020827681,2.06057877426931,0.244616791895404,1.70763418307372,-0.28145266075814,-0.0121074203071566,0.0529616310166877,1.99310518567865,0.0674735885906517,0.0553661682834949
"N25",2025 Q4,2028 Q3,11,158.916519419305,160.578597160873,123.693709404902,0.312743585037246,0.779044312173409,-0.0223950928904736,1.33651360636273,3.1918247592297,-0.0521478156072064,-3.51855451420482,2.06911886315346,0.196161304868104,1.65453534823772,-0.205310822602914,-0.0144194759300536,0.0556276186262224,1.89190479580199,0.177214067351472,0.162794591421419
"N25",2025 Q4,2028 Q4,12,159.36724374054,161.826307969934,123.661327652591,0.28362332807348,0.77700940917519,-0.0261789806991651,1.19512767741448,3.13536302034629,-0.0722618943222564,-1.99686914492814,2.07532133636441,0.175409964829032,1.62526746862264,-0.116519111788787,-0.019981252018078,0.0592364487525741,1.83993263018617,0.235388706178244,0.215407454160166
"F26",2026 Q1,2026 Q1,0,148.366333899758,146.327792591778,123.57030771174,0.78341348825908,0.926511169578552,0.132522824135716,3.79790492128542,4.16088764608293,0.938807502725858,1.25621259115762,2.9099010999901,0.556021889060675,2.15589403090542,0.0732932211460551,0.260162272568223,-0.0581748,2.91390339253432,-0.00400229254421802,0.256159980024005
"F26",2026 Q1,2026 Q2,1,149.528108802802,147.846926538864,123.701919977668,0.783044827290985,1.03817184704184,0.106508002095827,3.44214833555903,3.70496178241524,0.761039235695371,7.80967285182115,2.10394655473616,0.5052072091435,1.92052844228053,0.455701439609331,0.210436176724904,-0.3823137,2.25385812814893,-0.149911573412774,0.0605246033121307
"F26",2026 Q1,2026 Q3,2,151.046711243393,149.437024228314,123.775067431514,1.01559663447236,1.07550270179776,0.0591320279098542,3.30053786842806,3.85739894453394,0.481666837775219,10.0387629229179,1.95963014399627,0.484422913433267,1.99954677572165,0.585770851438893,0.133186467980166,-0.259951,2.35720515713508,-0.397575013138809,-0.264388545158643
"F26",2026 Q1,2026 Q4,3,152.589578474906,150.988812925698,123.799805456604,1.02145039690846,1.03842317885886,0.0199862747831259,3.58709863303375,4.0578941465454,0.317985242318031,7.2858092166264,1.9355780686408,0.526481694759133,2.10347679190464,0.425133525018446,0.0879266081297464,-0.342659,2.37522609479352,-0.439648026152724,-0.351721418022978
"F26",2026 Q1,2027 Q1,4,153.863155191634,152.465549747519,123.794237329637,0.834642004688028,0.978043865109293,-0.00449768636206909,3.63791602377415,4.10894073798156,0.181052364662637,5.87843874109817,1.69739818665366,0.532599151823523,2.12897861318075,0.342975156973876,0.0501732192251523,-0.236508,2.47524298422942,-0.777844797575757,-0.727671578350605
"F26",2026 Q1,2027 Q2,5,155.385537045314,153.877815585436,123.767981052407,0.989438863244406,0.926285210170805,-0.021209611850129,3.84249704905972,3.99814238271885,0.053389180691088,-1.54374290160044,1.97692818721986,0.56396675013784,2.07250347324587,-0.0900787876769973,0.0147627277755818,0.09876,2.74999295115929,-0.773064763939428,-0.758302036163847
"F26",2026 Q1,2027 Q3,6,156.327031790243,155.217760293938,123.728902840636,0.605908865671878,0.870784851867016,-0.0315737652327827,3.43610356277351,3.79539746223934,-0.0373041219195791,-4.19235655515831,1.90846093070123,0.504320012401474,1.96740727814963,-0.244627778114387,-0.0103150224385779,0.111237,2.57264926811253,-0.664188337411301,-0.674503359849879
"F26",2026 Q1,2027 Q4,7,156.937994722216,156.498084241016,123.697097550261,0.390823599077003,0.824856604458957,-0.0257056270965702,2.80989658335118,3.5838021148221,-0.0829973312720611,-3.96754661922989,1.80993351006205,0.412411050445378,1.85772331733314,-0.231509916024021,-0.0229497248657676,0.093019,2.34020364291275,-0.530270132850706,-0.553219857716474
"F26",2026 Q1,2028 Q1,8,157.468297721976,157.745326403963,123.662660443184,0.337906063281849,0.796969604449853,-0.0278398667061149,2.31605489798419,3.40432071506447,-0.106343286477451,-4.96380488220103,1.82641348022177,0.339075686789321,1.76389158592264,-0.289611210330066,-0.0294698444590786,0.039983,2.11348042825288,-0.287066948031117,-0.316536792490196
"F26",2026 Q1,2028 Q2,9,157.810212131296,158.982665848983,123.620031952419,0.217132219161758,0.784390557379538,-0.0344715944264851,1.54837575828752,3.26362942477267,-0.119608962317397,-4.82345020827681,1.97154548109575,0.227256503582042,1.69175648857937,-0.28145266075814,-0.0330732655447231,0.010666,1.89660572661669,0.0749397544790631,0.0418664889343399
"F26",2026 Q1,2028 Q3,10,158.280415343742,160.217528269872,123.572287969893,0.297954870027635,0.776727710718809,-0.0386215581499705,1.24180700335312,3.17034074813662,-0.12665922971653,-3.51855451420482,2.00683189316084,0.182261131508441,1.64339875445304,-0.205310822602914,-0.0350227462636853,0.028835,1.81947213969779,0.18735975346305,0.152337007199364
"F26",2026 Q1,2028 Q4,11,158.704572816146,161.459370992695,123.523013274917,0.267978493412176,0.775097916085309,-0.0398751983844992,1.11936520689939,3.12097695784974,-0.140833448813193,-1.99686914492814,2.0134380164242,0.16429023884531,1.61781021431891,-0.116519111788787,-0.0389420822648542,0.047027,1.79018537089937,0.223252645524827,0.184310563259972
"F26",2026 Q1,2029 Q1,12,159.135838200108,162.716715613203,123.472789822042,0.271740994168847,0.778737469852379,-0.0406591869348536,1.05340120917283,3.10288734287392,-0.153657161120258,-0.919141059037454,2.02225123553834,0.154220324732311,1.60770894820276,-0.0536269174331166,-0.042581462245835,0.0567,1.77604781068924,0.246203424849106,0.203621962603271
"M26",2026 Q2,2026 Q2,0,150.121398183133,148.394517363183,123.789131354513,1.44893340348768,1.25327803812367,0.172059014878388,3.83813774436375,4.07465444984139,0.831515626648294,7.80967285182115,3.07099659413144,0.563326931064237,2.11216477333915,0.455701439609331,0.229923716349522,0.467701815679436,3.37311723643234,-0.302120642300908,-0.0721969259513857
"M26",2026 Q2,2026 Q3,1,151.814868841022,150.17228145559,123.94086233101,1.12806746965138,1.19799850021164,0.122572131201048,3.80780540933099,4.34821060447348,0.615525749804657,10.0387629229179,3.29031480827275,0.558875026952378,2.25396714712486,0.585770851438893,0.170200009919685,0.629466419743504,3.61250860374043,-0.322193795467675,-0.151993785547989
"M26",2026 Q2,2026 Q4,2,154.087422968734,151.792646780697,124.248881825726,1.49692460630526,1.07900426723249,0.248521342294864,4.56392858577077,4.58886175882585,0.680072915255714,7.2858092166264,3.60008044394187,0.669851906069303,2.37871266779257,0.425133525018446,0.188048049914022,0.439669950936796,3.67628257471269,-0.0762021307708283,0.111845919143194
"M26",2026 Q2,2027 Q1,3,155.579097784193,153.294493550627,124.469161703635,0.968070454239571,0.989406800515512,0.177289223590249,5.00953484303865,4.49413758986115,0.719753526267741,5.87843874109817,3.40434283050897,0.733407255966505,2.32856189067504,0.342975156973876,0.199458049215748,0.353525512997614,3.61495270885491,-0.210609878345944,-0.0111518291301964
"M26",2026 Q2,2027 Q2,4,157.109654468794,154.700142295895,124.578867770959,0.983780409064853,0.916959711148013,0.0881391549701869,4.54997096689711,4.16142923381528,0.635942698567149,-1.54374290160044,2.95546604316277,0.667803333785359,2.15714592307343,-0.0900787876769973,0.17584553308912,-0.101106086937691,2.89968870301022,0.055777340152547,0.231622873241667
"M26",2026 Q2,2027 Q3,5,158.157826692612,156.0291777718,124.629977695285,0.667159651875996,0.85910423622147,0.0410261589629085,4.09316272039453,3.82598486964438,0.554463371210812,-4.19235655515831,2.46536468827836,0.600757176318753,1.983262768529,-0.244627778114387,0.153315553914895,-0.232652088633008,2.50468341012964,-0.0393187218512825,0.113996832063613
"M26",2026 Q2,2027 Q4,6,158.762489766764,157.303444632419,124.645810815366,0.38231625130241,0.816684980858447,0.0127041024748868,2.98891874156526,3.56612847056921,0.318953628081342,-3.96754661922989,1.91019198427131,0.438686293726401,1.84856189045216,-0.231509916024021,0.0881943780265768,-0.225575472315437,2.1498670898897,-0.239675105618386,-0.151480727591809
"M26",2026 Q2,2028 Q1,7,159.409466758035,158.54862817631,124.639276479674,0.407512500100827,0.791580595581072,-0.00524232274572427,2.43218848282982,3.37004828395706,0.136578916172869,-4.96380488220103,1.62359836626411,0.356077906846848,1.74613390152118,-0.289611210330066,0.0378487401445644,-0.292579106135544,1.84748144237705,-0.223883076112937,-0.186034335968372
"M26",2026 Q2,2028 Q2,8,159.884082968886,159.784240609135,124.616234915573,0.297734018251052,0.779327104269383,-0.0184865996909127,1.75050735635747,3.23357316047916,0.0299902722738388,-4.82345020827681,1.63265737490104,0.256923540149206,1.67617632504884,-0.28145266075814,0.0082926581708748,-0.276394772616004,1.66499775075292,-0.032340375851879,-0.0240477176810043
"M26",2026 Q2,2028 Q3,9,160.499223391608,161.01824899623,124.582796644041,0.384741502280516,0.772296681068514,-0.0268329977673976,1.46956663037638,3.14746796047416,-0.037864071721927,-3.51855451420482,1.66185748947578,0.215689616950309,1.63154226527992,-0.205310822602914,-0.0104698550543448,-0.189920106591122,1.64684192058477,0.0150155688910152,0.00454571383667046
"M26",2026 Q2,2028 Q4,10,161.079311747111,162.259872016671,124.541849128009,0.36142751550088,0.771107019347819,-0.0328677129864309,1.44875528603761,3.10224898978646,-0.083440482897057,-1.99686914492814,1.70264203954984,0.212635117211497,1.60810226118904,-0.116519111788787,-0.0230722614306379,-0.117011613692185,1.68065350327772,0.0219885362721239,-0.00108372515851385
"M26",2026 Q2,2029 Q1,11,161.649991899582,163.517050086305,124.4959276215,0.354285194220182,0.774792962677238,-0.0368723500017383,1.39572995179664,3.08559181364521,-0.115077172261024,-0.919141059037454,1.74115981532061,0.204338028597586,1.59874756029779,-0.0536269174331166,-0.0318901783051636,-0.0567299892812883,1.71446542130893,0.0266943940116859,-0.00519578429347778
"M26",2026 Q2,2029 Q2,12,162.276755117494,164.800607514414,124.447032677615,0.387728579844706,0.784968556753832,-0.0392743319554974,1.4854171333802,3.09118948407328,-0.135870909928748,0.371223241499763,1.69920528458603,0.218016009541631,1.60236938281482,0.0216612102424285,-0.037569882697854,0.050718542367156,1.83353405202575,-0.134328767439726,-0.17189865013758
