date,cpi,services,core_gds,food_at,food,alcohol,tobacco,energy,pmdef,eer,infl_exp
2006-12-31,80.78934078979957,75.44996114466367,98.5604123946131,72.0578989101647,74.86975026782272,81.5966743502046,56.187284868639004,69.84253304003876,0.6367121487856455,103.71343076923077,2.433333333333333
2007-03-31,81.31193189513537,76.09472133347003,98.47815101949986,72.55120040213487,75.23891430305673,81.666079782122,57.26535488651994,71.1299602526134,0.6258091464350979,104.73003384615384,2.533333333333333
2007-06-30,81.6492648192005,76.6514118772518,98.27088244448578,73.29825846265983,76.21593371133503,81.35002123853154,57.844627765771634,71.15526988670577,0.6324952652938172,104.23937384615384,2.466666666666667
2007-09-30,81.69704598000602,77.22204362033303,97.5245449081271,73.55132369715783,76.30159846905383,81.72894713881567,58.32683828031267,70.4819942742549,0.6342859580221781,104.41271846153846,2.5
2007-12-31,82.4957031747336,77.96303556842695,97.45975898972466,75.21986278176034,78.59696459731104,81.92764058575857,58.85906969512013,73.07786356450623,0.6515666482678797,101.59429242424243,2.7000000000000006
2008-03-31,83.24265911320757,78.5924529276145,96.98047883370033,75.98962468436322,79.5338873962108,81.95852145695069,59.54439073313617,77.88528216459626,0.6775101376431403,95.93495384615385,3.323333333333333
2008-06-30,84.3971189064717,79.54465912516001,96.70632839160935,78.38176544082147,82.31761637585544,84.88332069696365,60.342102840334405,82.67619732072778,0.7052709284238916,93.07103538461539,4.126666666666666
2008-09-30,85.60477045761299,80.566568580966,96.41461884419779,80.8213247153962,85.57378006484937,85.07696193222453,60.96919243668714,87.76759084994843,0.7264635808994407,91.69507878787878,4.3404589371980675
2008-12-31,85.71521928482294,81.43823839725246,95.3754762557247,81.79336988589729,86.79297151098883,85.18121946005414,61.653544460179205,85.99109889902616,0.7223939334031412,83.9423803030303,1.5441543026706233
2009-03-31,85.6962923111745,81.84110924433922,94.86498303318395,83.00991932176554,87.99243424530107,87.19787197962286,62.25931179854184,82.0102009481813,0.7266108902213122,77.79096875,1.4821164021164035
2009-06-30,86.15523890773744,82.27323815322141,95.63985406001576,83.22072255223951,88.30878146438023,87.21073571410885,62.310964146218474,82.03638542574829,0.7105743008700702,81.30927384615384,1.8160783232406068
2009-09-30,86.9052196195729,82.81306842739063,96.71050034250659,83.27404583619696,87.77331463732828,88.56569300848604,63.38279103359503,84.43824528060082,0.7062463299631571,82.91189393939393,1.87101620259559
2009-12-31,87.55974257836169,83.42474272924869,97.15447977321787,83.84420947546683,88.32592578980207,89.28781824060972,64.12562431656994,86.39740476025572,0.7131256321666539,80.35306212121212,2.007548625083837
2010-03-31,88.42602935266343,84.3734764399066,97.4721831643458,85.13922973301852,89.45388845599824,89.55945880357869,66.65615205225781,87.69937195830236,0.7285026392516674,79.5438125,2.301390043398613
2010-06-30,89.1346694425229,85.19024935446826,97.77306793166167,85.88364146456676,90.26446092206675,90.18126589109829,67.32278260163793,88.99337108785407,0.739487343893138,79.89968923076923,2.6505886564059735
2010-09-30,89.64022901094181,85.932502670372,97.97062118402907,86.95188738155836,91.44628234054754,90.86341806295808,68.0015636638001,88.08752596373638,0.7361634521525993,81.76544545454546,2.835234626484627
2010-12-31,90.52151697570527,86.61334434694783,98.40192478157219,88.591661064722,93.13461657814976,92.78213303727303,69.33417063257475,90.42014704364051,0.7489075050332948,80.3127590909091,3.2715136112828236
2011-03-31,91.99429780735439,87.89902835806373,99.1453046072243,90.01241283955223,94.4384590465321,93.15784236036217,71.80204502711486,95.6333482109945,0.7680117886738272,80.801396875,3.541970249557437
2011-06-30,93.0624452414609,89.04518404665284,99.25219006205815,91.67792275985913,95.4514064718547,96.63162193678666,74.99092914354516,98.19390465504966,0.7859889437580824,79.4497923076923,3.3752125041428935
2011-09-30,93.90935680168953,89.71606760429523,99.59789938900816,93.23726752562872,97.15499046438784,97.11780636061236,76.50967419530724,100.16056101871243,0.7976364573582896,79.2389606060606,3.4898805472146432
