"date","vintage_date","value","frequency","forecast_horizon","variable"
"1993  Q4","2023  Q3",1.04471217022978,"Q",-119,"Services inflation"
"1994  Q1","2023  Q3",0.660220871730722,"Q",-118,"Services inflation"
"1994  Q2","2023  Q3",0.574483547931191,"Q",-117,"Services inflation"
"1994  Q3","2023  Q3",0.774868191894495,"Q",-116,"Services inflation"
"1994  Q4","2023  Q3",0.747044781630768,"Q",-115,"Services inflation"
"1995  Q1","2023  Q3",0.899486446307836,"Q",-114,"Services inflation"
"1995  Q2","2023  Q3",0.835707506613397,"Q",-113,"Services inflation"
"1995  Q3","2023  Q3",0.731623290070072,"Q",-112,"Services inflation"
"1995  Q4","2023  Q3",0.766548544224105,"Q",-111,"Services inflation"
"1996  Q1","2023  Q3",0.744983339096141,"Q",-110,"Services inflation"
"1996  Q2","2023  Q3",0.788850806219457,"Q",-109,"Services inflation"
"1996  Q3","2023  Q3",0.984456354481989,"Q",-108,"Services inflation"
"1996  Q4","2023  Q3",0.826767952318591,"Q",-107,"Services inflation"
"1997  Q1","2023  Q3",0.961979195860839,"Q",-106,"Services inflation"
"1997  Q2","2023  Q3",0.878986846556486,"Q",-105,"Services inflation"
"1997  Q3","2023  Q3",0.974973140877552,"Q",-104,"Services inflation"
"1997  Q4","2023  Q3",0.99058559111932,"Q",-103,"Services inflation"
"1998  Q1","2023  Q3",0.911048758356394,"Q",-102,"Services inflation"
"1998  Q2","2023  Q3",0.9147727145078,"Q",-101,"Services inflation"
"1998  Q3","2023  Q3",0.849563997231737,"Q",-100,"Services inflation"
"1998  Q4","2023  Q3",0.892038059603137,"Q",-99,"Services inflation"
"1999  Q1","2023  Q3",0.838257537711515,"Q",-98,"Services inflation"
"1999  Q2","2023  Q3",0.874675604536477,"Q",-97,"Services inflation"
"1999  Q3","2023  Q3",0.725328803427034,"Q",-96,"Services inflation"
"1999  Q4","2023  Q3",0.901344182060232,"Q",-95,"Services inflation"
"2000  Q1","2023  Q3",0.880451360443233,"Q",-94,"Services inflation"
"2000  Q2","2023  Q3",0.434022514085852,"Q",-93,"Services inflation"
"2000  Q3","2023  Q3",0.99790554775359,"Q",-92,"Services inflation"
